S_148kg,S_750kg,S_1250kg,Su_260kg,Su_473kg,N_0p0014137kg,N_0p567kg,N_6kg,N_148kg,N_260kg,N_473kg,N_750kg,N_1250kg,Sns,B,TimeStep
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,173
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,173
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,173
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,173
27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,173
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,174
0,0,666,0,0,0,0,0,0,0,0,0,0,1,0,174
0,0,557,1,0,0,0,0,0,0,0,0,0,1,0,174
0,708,0,2,0,0,0,1,0,0,0,0,0,1,1,174
0,0,0,5,1,0,0,0,0,0,0,0,0,9,0,174
0,0,0,2,1,0,0,1,0,0,0,0,0,12,4,174
81,0,0,7,4,0,0,0,0,0,0,0,0,20,0,174
540,155,55,15,1,0,0,0,0,0,0,0,0,32,1,174
200,322,109,8,1,0,0,1,0,0,0,0,0,5,0,174
90,0,0,0,0,0,0,2,0,0,0,0,0,11,0,174
213,127,26,0,7,0,0,0,0,0,0,0,0,0,0,174
6,74,0,2,1,0,0,0,0,0,0,0,0,0,1,174
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174
43,147,0,0,0,0,0,0,0,0,0,0,0,1,1,174
0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,174
0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,174
0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,174
0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,174
73,0,0,0,0,0,0,2,0,0,0,0,0,0,1,174
0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,174
0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175
0,0,666,0,0,0,0,0,0,0,0,0,0,2,0,175
0,0,557,1,0,0,0,0,0,0,0,0,0,3,0,175
0,713,0,1,0,0,2,0,1,0,0,0,0,2,1,175
0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,175
0,0,0,2,0,0,0,1,1,1,0,0,0,4,1,175
80,0,0,9,6,0,0,0,0,1,0,0,0,20,4,175
553,156,58,13,3,0,0,0,1,0,0,0,0,31,0,175
194,319,108,2,0,0,0,0,0,0,0,0,0,9,2,175
73,0,0,9,1,0,0,0,1,0,0,0,0,11,0,175
220,127,35,1,2,0,0,1,0,0,0,0,0,0,1,175
10,73,0,1,1,0,0,0,3,0,0,0,0,0,0,175
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,175
43,146,0,3,2,0,0,2,1,0,0,0,0,0,0,175
0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,175
0,0,0,1,0,0,0,6,7,0,0,0,0,0,0,175
0,0,0,1,8,0,0,6,4,0,0,0,0,0,1,175
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,175
76,0,0,0,0,0,0,5,1,0,0,0,0,0,0,175
0,0,0,1,0,0,0,8,3,0,0,0,0,0,0,175
0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,175
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,175
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,176
0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,554,1,0,0,0,0,1,0,0,0,0,0,0,176
0,714,0,1,0,0,0,0,0,0,0,0,0,0,1,176
0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,176
0,0,0,4,2,0,0,1,0,0,0,0,0,10,1,176
80,0,0,6,4,0,0,0,0,1,0,0,0,19,2,176
550,151,55,16,2,0,0,0,1,0,0,0,0,26,1,176
202,312,107,9,1,0,0,2,0,0,0,0,0,12,2,176
78,0,0,4,1,0,1,0,1,0,0,0,0,5,1,176
216,132,30,2,5,0,0,0,1,0,0,0,0,1,1,176
6,72,0,1,3,0,0,2,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
42,147,0,1,1,0,0,0,0,0,0,0,0,1,0,176
0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,176
0,0,0,0,1,0,0,9,5,1,0,0,0,0,0,176
0,0,0,2,6,0,1,6,6,0,0,0,0,0,1,176
0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,176
74,0,0,0,0,0,1,4,1,0,0,0,0,0,0,176
0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,176
0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,176
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176
23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176
7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177
0,0,662,0,0,0,0,0,0,0,0,0,0,2,0,177
0,0,562,1,0,0,1,0,1,0,0,0,0,4,1,177
0,700,0,1,0,0,0,0,0,0,0,0,0,3,1,177
0,0,0,7,0,0,0,0,1,0,0,0,0,5,0,177
0,0,0,2,0,0,0,1,0,0,0,0,0,5,1,177
82,0,0,12,4,0,0,0,0,3,0,0,0,22,2,177
547,156,53,14,1,0,1,1,1,0,0,0,0,27,1,177
197,315,113,7,1,0,0,1,1,0,0,0,0,5,0,177
74,0,0,6,3,0,0,1,3,0,0,0,0,6,2,177
211,124,31,4,4,0,0,2,1,0,0,0,0,0,1,177
3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,177
43,147,0,0,1,0,0,0,2,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,177
0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,177
0,0,0,1,3,0,2,5,3,0,0,0,0,0,1,177
0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,177
74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,177
0,0,0,2,0,0,1,2,2,0,0,0,0,0,1,177
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,177
0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,177
0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,178
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,178
0,0,661,0,0,0,1,0,1,0,0,0,0,1,0,178
0,0,555,0,0,0,0,1,2,0,0,0,0,1,1,178
0,723,0,1,2,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,178
0,0,0,3,1,0,1,0,0,0,0,0,0,10,2,178
79,0,0,7,3,0,0,0,0,1,0,0,0,22,1,178
549,155,49,14,3,0,1,0,1,0,0,0,0,38,4,178
199,317,104,6,1,0,0,1,0,0,0,0,0,6,2,178
75,0,0,6,1,0,0,0,2,0,0,0,0,6,2,178
206,130,28,3,3,0,0,1,1,0,0,0,0,0,0,178
5,73,0,0,3,0,0,2,0,0,0,0,0,0,1,178
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178
45,144,0,4,2,0,0,0,0,0,0,0,0,0,1,178
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,178
0,0,0,0,1,0,0,9,4,0,0,0,0,0,0,178
0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,178
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,178
74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,178
0,0,0,1,0,0,0,8,4,0,0,0,0,0,0,178
0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,178
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,178
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179
0,0,664,0,0,0,0,0,0,0,0,0,0,2,0,179
0,0,562,0,0,0,0,0,0,0,0,0,0,1,0,179
0,712,0,3,0,0,1,0,0,0,0,0,0,1,0,179
0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,179
0,0,0,9,0,0,0,0,1,0,0,0,0,12,1,179
80,0,0,12,1,0,0,2,1,2,0,0,0,19,4,179
553,158,50,13,4,0,0,0,1,0,0,0,0,24,0,179
202,308,108,3,1,0,1,2,0,0,0,0,0,7,3,179
78,0,0,10,2,0,0,3,0,0,0,0,0,6,2,179
207,127,33,2,2,0,0,4,0,0,0,0,0,0,0,179
4,74,0,1,2,0,0,0,1,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179
46,143,0,2,1,0,0,2,1,0,0,0,0,1,0,179
0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,179
0,0,0,1,2,0,0,8,1,0,0,0,0,0,1,179
0,0,0,0,3,0,1,8,6,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179
74,0,0,0,0,0,0,3,2,0,0,0,0,0,1,179
0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,179
0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,179
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,179
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,179
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,662,0,0,0,0,0,0,0,0,0,0,3,0,180
0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,180
0,706,0,3,2,0,1,2,0,0,0,0,0,0,0,180
0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,180
0,0,0,4,2,0,1,1,0,0,0,0,0,7,3,180
77,0,0,6,3,0,0,0,0,0,0,0,0,27,0,180
535,155,55,18,4,0,0,0,0,0,0,0,0,31,2,180
194,316,108,11,2,0,0,2,1,0,0,0,0,8,1,180
77,0,0,3,1,0,0,2,2,0,0,0,0,8,0,180
213,132,28,1,6,0,0,0,3,0,0,0,0,2,1,180
8,72,0,2,3,0,0,0,1,0,0,0,0,0,1,180
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,180
47,151,0,0,0,0,0,1,1,0,0,0,0,1,2,180
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,180
0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,180
0,0,0,0,4,0,0,7,7,0,0,0,0,0,0,180
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,180
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,2,0,0,0,11,1,0,0,0,0,0,0,180
0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,180
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,180
21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,665,0,0,0,1,0,0,0,0,0,0,1,0,181
0,0,557,0,0,0,2,0,1,0,0,0,0,3,1,181
0,704,0,0,0,0,0,0,1,0,0,0,0,1,1,181
0,0,0,4,0,0,0,0,1,0,0,0,0,10,1,181
0,0,0,1,1,0,0,1,0,1,0,0,0,9,1,181
84,0,0,6,2,0,0,0,0,0,0,0,0,16,0,181
538,158,53,15,2,0,2,1,2,0,0,0,0,32,1,181
198,309,103,4,0,0,0,1,0,0,0,0,0,5,1,181
74,0,0,6,1,0,0,0,0,0,0,0,0,10,0,181
213,128,28,2,2,0,0,2,0,0,0,0,0,1,0,181
0,72,0,0,4,0,0,1,1,0,0,0,0,0,1,181
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,181
47,149,0,1,4,0,0,0,1,0,0,0,0,0,1,181
0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,181
0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,181
0,0,0,1,6,0,0,5,3,0,0,0,0,0,0,181
0,0,0,0,2,0,0,7,3,0,0,0,0,0,1,181
78,0,0,0,0,0,0,3,2,0,0,0,0,0,0,181
0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,181
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,181
0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,558,1,0,0,0,0,1,0,0,0,0,1,0,182
0,709,0,2,1,0,0,0,0,0,0,0,1,1,1,182
0,0,0,3,0,0,0,0,2,0,0,0,0,9,1,182
0,0,0,3,0,0,1,0,0,0,0,0,0,14,0,182
80,0,0,15,7,0,0,0,0,1,0,0,0,16,1,182
547,154,52,10,5,0,0,0,0,0,0,0,0,36,1,182
192,313,110,6,2,0,0,0,0,0,0,0,0,10,2,182
76,0,0,3,0,0,0,1,0,0,0,0,0,9,0,182
214,132,33,3,2,0,0,1,1,0,0,0,0,1,0,182
7,74,0,2,2,0,0,2,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
45,147,0,1,1,0,0,2,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,182
0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,182
0,0,0,0,2,0,0,4,3,0,0,0,0,0,1,182
0,0,0,0,1,0,0,3,1,0,0,0,0,0,2,182
74,0,0,0,1,0,0,4,0,0,0,0,0,0,0,182
0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,182
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,182
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,183
0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,560,1,0,0,0,0,1,0,0,0,0,0,0,183
0,705,0,2,0,0,0,0,0,0,0,0,0,3,1,183
0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,183
0,0,0,5,1,0,0,0,0,0,0,0,0,15,4,183
80,0,0,13,2,0,0,0,0,1,0,0,0,18,2,183
546,154,51,22,5,0,0,0,0,0,0,0,0,35,2,183
196,318,107,4,2,0,0,1,0,0,0,0,0,8,0,183
80,0,0,5,0,0,0,1,0,0,0,0,0,7,0,183
200,135,31,3,3,0,0,0,1,0,0,0,0,1,1,183
8,72,0,1,2,0,1,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
44,145,0,0,0,0,0,0,0,0,0,0,0,2,0,183
0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,183
0,0,0,0,1,0,0,8,3,0,0,0,0,0,0,183
0,0,0,0,3,0,2,7,3,0,0,0,0,0,1,183
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,183
75,0,0,0,0,0,0,5,1,0,0,0,0,0,0,183
0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,183
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,183
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,183
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,183
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,183
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
0,0,669,0,0,0,0,0,1,0,0,0,0,0,0,184
0,0,556,0,0,0,0,1,0,0,0,0,0,2,0,184
0,709,0,1,0,0,1,0,0,0,0,0,0,3,0,184
0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,184
0,0,0,4,0,0,0,0,0,1,0,0,0,8,1,184
84,0,0,11,4,0,0,0,0,0,0,0,0,20,3,184
544,161,54,14,1,0,0,0,0,0,1,0,0,36,1,184
196,316,109,10,1,0,0,0,0,0,0,0,0,9,2,184
81,0,0,1,0,0,2,2,3,0,0,0,0,6,2,184
216,134,29,3,1,0,0,1,0,0,0,0,0,0,1,184
5,72,0,1,1,0,1,0,0,0,0,0,0,0,0,184
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,184
